Defect type,Project name,Anomaly ID,Anomaly Link,Blade,Blade model,Category,Rib,Side,"Distance to root, m",Image,Photo url,Custom Recommendation,Link to project,Turbine model,Lenght mm,service_hours,Blade lenght m,Service end date,Commissioning year,finalization_date,service_type,finalized_by,turbine_id
Lightning Damage,PEUS-3510,WTG 208 Broadview KW@59860-34.97,Anomaly in Portal,530982702,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,34.97,https://storage.googleapis.com/aip_prod_bucket/ac2ce8f8-fa57-4f49-9911-5ecf375ffb01.jpg,https://storage.googleapis.com/aip_prod_bucket/ac2ce8f8-fa57-4f49-9911-5ecf375ffb01.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 31, 2025",2016,"Jan 31, 2025",IIN,Roberts Jānis Biezais,18488
Lightning Damage,PEUS-3510,WTG 208 Broadview KW@59862-35.50,Anomaly in Portal,5306119302,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,35.5,https://storage.googleapis.com/aip_prod_bucket/ecf973cf-6389-46ea-92e2-c3df8e941202.jpg,https://storage.googleapis.com/aip_prod_bucket/ecf973cf-6389-46ea-92e2-c3df8e941202.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 31, 2025",2016,"Jan 31, 2025",IIN,Roberts Jānis Biezais,18488
Lightning Damage,PEUS-3510,WTG 208 Broadview KW@59862-23.73,Anomaly in Portal,5306119302,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,23.73,https://storage.googleapis.com/aip_prod_bucket/b91226a9-bacc-47db-894f-d594289e031f.jpg,https://storage.googleapis.com/aip_prod_bucket/b91226a9-bacc-47db-894f-d594289e031f.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 31, 2025",2016,"Jan 31, 2025",IIN,Roberts Jānis Biezais,18488
Lightning Damage,PEUS-3510,WTG 208 Broadview KW@59861-35.06,Anomaly in Portal,5306118802,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,35.06,https://storage.googleapis.com/aip_prod_bucket/f4582829-41ce-4e7e-a07f-46e8a0a35147.jpg,https://storage.googleapis.com/aip_prod_bucket/f4582829-41ce-4e7e-a07f-46e8a0a35147.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 31, 2025",2016,"Jan 31, 2025",IIN,Roberts Jānis Biezais,18488
Lightning Damage,PEUS-3510,WTG 208 Broadview KW@59860-34.97,Anomaly in Portal,530982702,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,34.97,https://storage.googleapis.com/aip_prod_bucket/6ed027f1-edeb-4a32-88de-0e2c508b9a6a.jpg,https://storage.googleapis.com/aip_prod_bucket/6ed027f1-edeb-4a32-88de-0e2c508b9a6a.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 31, 2025",2016,"Jan 31, 2025",IIN,Roberts Jānis Biezais,18488
Lightning Damage,PEUS-3510,WTG 208 Broadview KW@59862-23.73,Anomaly in Portal,5306119302,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,23.73,https://storage.googleapis.com/aip_prod_bucket/6116053b-4237-41e4-8484-38e77613ca1a.jpg,https://storage.googleapis.com/aip_prod_bucket/6116053b-4237-41e4-8484-38e77613ca1a.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 31, 2025",2016,"Jan 31, 2025",IIN,Roberts Jānis Biezais,18488
Lightning Damage,PEUS-3510,WTG 208 Broadview KW@59860-34.97,Anomaly in Portal,530982702,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,34.97,https://storage.googleapis.com/aip_prod_bucket/b4ea41bd-e8a1-42f8-8619-a557c69f9ed4.jpg,https://storage.googleapis.com/aip_prod_bucket/b4ea41bd-e8a1-42f8-8619-a557c69f9ed4.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 31, 2025",2016,"Jan 31, 2025",IIN,Roberts Jānis Biezais,18488
Lightning Damage,PEUS-3510,WTG 208 Broadview KW@59862-23.73,Anomaly in Portal,5306119302,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,23.73,https://storage.googleapis.com/aip_prod_bucket/bd34f61f-7c77-4b7e-8b1d-d72f3b8c0d5c.jpg,https://storage.googleapis.com/aip_prod_bucket/bd34f61f-7c77-4b7e-8b1d-d72f3b8c0d5c.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 31, 2025",2016,"Jan 31, 2025",IIN,Roberts Jānis Biezais,18488
Lightning Damage,PEUS-3510,WTG 208 Broadview KW@59861-34,Anomaly in Portal,5306118802,B53,CATEGORY 3,LEADING_EDGE,PRESSURE_SIDE,34,https://storage.googleapis.com/aip_prod_bucket/78c93760-6a29-44c7-99b1-aea94a8291da.jpg,https://storage.googleapis.com/aip_prod_bucket/78c93760-6a29-44c7-99b1-aea94a8291da.jpg,null,Link,SWT 2.3-108,40,null,53,"Jan 31, 2025",2016,"Jan 31, 2025",IIN,Roberts Jānis Biezais,18488
Lightning Damage,PEUS-3510,WTG 208 Broadview KW@59860-32.18,Anomaly in Portal,530982702,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,32.18,https://storage.googleapis.com/aip_prod_bucket/e7ae5f60-53c3-44be-bd97-c3dc8011115d.jpg,https://storage.googleapis.com/aip_prod_bucket/e7ae5f60-53c3-44be-bd97-c3dc8011115d.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 31, 2025",2016,"Jan 31, 2025",IIN,Roberts Jānis Biezais,18488
Lightning Damage,PEUS-3510,WTG 208 Broadview KW@59860-26.42,Anomaly in Portal,530982702,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,26.42,https://storage.googleapis.com/aip_prod_bucket/98759c7d-17f7-4a97-b953-e86069f239d7.jpg,https://storage.googleapis.com/aip_prod_bucket/98759c7d-17f7-4a97-b953-e86069f239d7.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 31, 2025",2016,"Jan 31, 2025",IIN,Roberts Jānis Biezais,18488
Lightning Damage,PEUS-3510,WTG 208 Broadview KW@59861-32.79,Anomaly in Portal,5306118802,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,32.79,https://storage.googleapis.com/aip_prod_bucket/2c1f96b8-1c56-4e3c-a207-efb5012a3323.jpg,https://storage.googleapis.com/aip_prod_bucket/2c1f96b8-1c56-4e3c-a207-efb5012a3323.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 31, 2025",2016,"Jan 31, 2025",IIN,Roberts Jānis Biezais,18488
Lightning Damage,PEUS-3510,WTG 208 Broadview KW@59861-34,Anomaly in Portal,5306118802,B53,CATEGORY 3,LEADING_EDGE,PRESSURE_SIDE,34,https://storage.googleapis.com/aip_prod_bucket/30483718-b826-4d7d-8a53-11aedff3e6c7.jpg,https://storage.googleapis.com/aip_prod_bucket/30483718-b826-4d7d-8a53-11aedff3e6c7.jpg,null,Link,SWT 2.3-108,40,null,53,"Jan 31, 2025",2016,"Jan 31, 2025",IIN,Roberts Jānis Biezais,18488
Lightning Damage,PEUS-3510,WTG 208 Broadview KW@59860-32.18,Anomaly in Portal,530982702,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,32.18,https://storage.googleapis.com/aip_prod_bucket/1b89da3c-ca4f-4f25-b767-dbb9241441aa.jpg,https://storage.googleapis.com/aip_prod_bucket/1b89da3c-ca4f-4f25-b767-dbb9241441aa.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 31, 2025",2016,"Jan 31, 2025",IIN,Roberts Jānis Biezais,18488
Lightning Damage,PEUS-3510,WTG 208 Broadview KW@59861-35.06,Anomaly in Portal,5306118802,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,35.06,https://storage.googleapis.com/aip_prod_bucket/5fb60bcf-9f10-492f-82c2-77adcd2bd8da.jpg,https://storage.googleapis.com/aip_prod_bucket/5fb60bcf-9f10-492f-82c2-77adcd2bd8da.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 31, 2025",2016,"Jan 31, 2025",IIN,Roberts Jānis Biezais,18488
Lightning Damage,PEUS-3510,WTG 208 Broadview KW@59861-35.06,Anomaly in Portal,5306118802,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,35.06,https://storage.googleapis.com/aip_prod_bucket/9a02d792-fe59-4762-92a5-47e4876026cc.jpg,https://storage.googleapis.com/aip_prod_bucket/9a02d792-fe59-4762-92a5-47e4876026cc.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 31, 2025",2016,"Jan 31, 2025",IIN,Roberts Jānis Biezais,18488
Lightning Damage,PEUS-3510,WTG 208 Broadview KW@59861-34,Anomaly in Portal,5306118802,B53,CATEGORY 3,LEADING_EDGE,PRESSURE_SIDE,34,https://storage.googleapis.com/aip_prod_bucket/0abd3031-2e67-4539-a738-14617de0502d.jpg,https://storage.googleapis.com/aip_prod_bucket/0abd3031-2e67-4539-a738-14617de0502d.jpg,null,Link,SWT 2.3-108,40,null,53,"Jan 31, 2025",2016,"Jan 31, 2025",IIN,Roberts Jānis Biezais,18488
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59859-30.45,Anomaly in Portal,5308113902,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,30.45,https://storage.googleapis.com/aip_prod_bucket/65b9ca23-597d-47bc-80ff-5e6bf1d8dc62.jpg,https://storage.googleapis.com/aip_prod_bucket/65b9ca23-597d-47bc-80ff-5e6bf1d8dc62.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3492,WTG 125 Broadview JN@59913-35.81,Anomaly in Portal,5304126902,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,35.81,https://storage.googleapis.com/aip_prod_bucket/59c8aee3-ea52-466f-bf5f-9b71dc7b42e6.jpg,https://storage.googleapis.com/aip_prod_bucket/59c8aee3-ea52-466f-bf5f-9b71dc7b42e6.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18505
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59857-36.29,Anomaly in Portal,530980902,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,36.29,https://storage.googleapis.com/aip_prod_bucket/f09e33b6-0865-4cd6-9cf5-c8f8a8ee224c.jpg,https://storage.googleapis.com/aip_prod_bucket/f09e33b6-0865-4cd6-9cf5-c8f8a8ee224c.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59859-34.52,Anomaly in Portal,5308113902,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,34.52,https://storage.googleapis.com/aip_prod_bucket/b9aafdd4-fd88-4a24-afee-0a4543f18bc3.jpg,https://storage.googleapis.com/aip_prod_bucket/b9aafdd4-fd88-4a24-afee-0a4543f18bc3.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59859-24.37,Anomaly in Portal,5308113902,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,24.37,https://storage.googleapis.com/aip_prod_bucket/e5b8c704-ceb9-4d7d-92f9-743187585a7e.jpg,https://storage.googleapis.com/aip_prod_bucket/e5b8c704-ceb9-4d7d-92f9-743187585a7e.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3492,WTG 125 Broadview JN@59912-27.54,Anomaly in Portal,530280702,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,27.54,https://storage.googleapis.com/aip_prod_bucket/a65b609f-4cf3-4d09-857c-a8da786de1c3.jpg,https://storage.googleapis.com/aip_prod_bucket/a65b609f-4cf3-4d09-857c-a8da786de1c3.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18505
Lightning Damage,PEUS-3492,WTG 125 Broadview JN@59911-37.83,Anomaly in Portal,530984502,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,37.83,https://storage.googleapis.com/aip_prod_bucket/f0177e3d-f11c-425d-92eb-d1d9cd327ee0.jpg,https://storage.googleapis.com/aip_prod_bucket/f0177e3d-f11c-425d-92eb-d1d9cd327ee0.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18505
Lightning Damage,PEUS-3492,WTG 125 Broadview JN@59913-35.22,Anomaly in Portal,5304126902,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,35.22,https://storage.googleapis.com/aip_prod_bucket/d4177554-2fdf-417e-bc97-0e981eb1700c.jpg,https://storage.googleapis.com/aip_prod_bucket/d4177554-2fdf-417e-bc97-0e981eb1700c.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18505
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59857-24.30,Anomaly in Portal,530980902,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,24.3,https://storage.googleapis.com/aip_prod_bucket/2e048b26-c7fd-4e15-9b85-013ee831d47e.jpg,https://storage.googleapis.com/aip_prod_bucket/2e048b26-c7fd-4e15-9b85-013ee831d47e.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59858-30.36,Anomaly in Portal,5303131402,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,30.36,https://storage.googleapis.com/aip_prod_bucket/7a193bd4-8511-442a-b8be-f99ecdc1064b.jpg,https://storage.googleapis.com/aip_prod_bucket/7a193bd4-8511-442a-b8be-f99ecdc1064b.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59857-28.86,Anomaly in Portal,530980902,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,28.86,https://storage.googleapis.com/aip_prod_bucket/aa0c5d0b-59a2-43b3-984f-803e2ef89ee1.jpg,https://storage.googleapis.com/aip_prod_bucket/aa0c5d0b-59a2-43b3-984f-803e2ef89ee1.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3492,WTG 125 Broadview JN@59913-33.16,Anomaly in Portal,5304126902,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,33.16,https://storage.googleapis.com/aip_prod_bucket/2093f4ed-b9b5-458b-abb9-b96026a5b47c.jpg,https://storage.googleapis.com/aip_prod_bucket/2093f4ed-b9b5-458b-abb9-b96026a5b47c.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18505
Lightning Damage,PEUS-3492,WTG 125 Broadview JN@59911-32.97,Anomaly in Portal,530984502,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,32.97,https://storage.googleapis.com/aip_prod_bucket/364033ca-42df-4a19-a8d8-a81afa56fa61.jpg,https://storage.googleapis.com/aip_prod_bucket/364033ca-42df-4a19-a8d8-a81afa56fa61.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18505
Lightning Damage,PEUS-3492,WTG 125 Broadview JN@59911-33.06,Anomaly in Portal,530984502,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,33.06,https://storage.googleapis.com/aip_prod_bucket/ff80934d-a9fd-4398-a24e-79e31982930d.jpg,https://storage.googleapis.com/aip_prod_bucket/ff80934d-a9fd-4398-a24e-79e31982930d.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18505
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59857-32.47,Anomaly in Portal,530980902,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,32.47,https://storage.googleapis.com/aip_prod_bucket/c651156b-6f64-43b2-b258-6668d387d6d0.jpg,https://storage.googleapis.com/aip_prod_bucket/c651156b-6f64-43b2-b258-6668d387d6d0.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59857-30.17,Anomaly in Portal,530980902,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,30.17,https://storage.googleapis.com/aip_prod_bucket/a0238bef-017f-45be-a0f2-9bc345ac4b9b.jpg,https://storage.googleapis.com/aip_prod_bucket/a0238bef-017f-45be-a0f2-9bc345ac4b9b.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59857-24.62,Anomaly in Portal,530980902,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,24.62,https://storage.googleapis.com/aip_prod_bucket/0667ea41-b9b1-4344-8f32-b013f6c1b088.jpg,https://storage.googleapis.com/aip_prod_bucket/0667ea41-b9b1-4344-8f32-b013f6c1b088.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3492,WTG 125 Broadview JN@59913-31.67,Anomaly in Portal,5304126902,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,31.67,https://storage.googleapis.com/aip_prod_bucket/f3f108a9-b2f4-4381-8780-48b010087a46.jpg,https://storage.googleapis.com/aip_prod_bucket/f3f108a9-b2f4-4381-8780-48b010087a46.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18505
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59859-30.45,Anomaly in Portal,5308113902,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,30.45,https://storage.googleapis.com/aip_prod_bucket/d36a883d-12fa-4e74-bfa3-18dc524bcce5.jpg,https://storage.googleapis.com/aip_prod_bucket/d36a883d-12fa-4e74-bfa3-18dc524bcce5.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3492,WTG 125 Broadview JN@59912-32.58,Anomaly in Portal,530280702,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,32.58,https://storage.googleapis.com/aip_prod_bucket/4455b611-31bf-4157-9066-99aa4fa1a160.jpg,https://storage.googleapis.com/aip_prod_bucket/4455b611-31bf-4157-9066-99aa4fa1a160.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18505
Lightning Damage,PEUS-3492,WTG 125 Broadview JN@59911-36.97,Anomaly in Portal,530984502,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,36.97,https://storage.googleapis.com/aip_prod_bucket/561534a5-774d-40cc-b7e8-7e73f49a14cd.jpg,https://storage.googleapis.com/aip_prod_bucket/561534a5-774d-40cc-b7e8-7e73f49a14cd.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18505
Lightning Damage,PEUS-3492,WTG 125 Broadview JN@59913-29.93,Anomaly in Portal,5304126902,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,29.93,https://storage.googleapis.com/aip_prod_bucket/9c00cc43-57fd-457f-8332-6db4f8dc408c.jpg,https://storage.googleapis.com/aip_prod_bucket/9c00cc43-57fd-457f-8332-6db4f8dc408c.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18505
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59857-25.36,Anomaly in Portal,530980902,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,25.36,https://storage.googleapis.com/aip_prod_bucket/4522a106-e3d4-424f-a0ab-4be50c8ad4c5.jpg,https://storage.googleapis.com/aip_prod_bucket/4522a106-e3d4-424f-a0ab-4be50c8ad4c5.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3492,WTG 125 Broadview JN@59911-35.93,Anomaly in Portal,530984502,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,35.93,https://storage.googleapis.com/aip_prod_bucket/cf42aff2-1a53-4bae-b41c-afe43507d12b.jpg,https://storage.googleapis.com/aip_prod_bucket/cf42aff2-1a53-4bae-b41c-afe43507d12b.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18505
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59857-32.47,Anomaly in Portal,530980902,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,32.47,https://storage.googleapis.com/aip_prod_bucket/ecb4b2bb-3be0-487c-a4b6-d2a04d37d187.jpg,https://storage.googleapis.com/aip_prod_bucket/ecb4b2bb-3be0-487c-a4b6-d2a04d37d187.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59857-34.48,Anomaly in Portal,530980902,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,34.48,https://storage.googleapis.com/aip_prod_bucket/ff9c706a-3331-43da-b11f-c4eb44b3ae5c.jpg,https://storage.googleapis.com/aip_prod_bucket/ff9c706a-3331-43da-b11f-c4eb44b3ae5c.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3492,WTG 125 Broadview JN@59911-33.47,Anomaly in Portal,530984502,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,33.47,https://storage.googleapis.com/aip_prod_bucket/9a3b7ce6-c3b8-4426-b094-e26c760242f7.jpg,https://storage.googleapis.com/aip_prod_bucket/9a3b7ce6-c3b8-4426-b094-e26c760242f7.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18505
Lightning Damage,PEUS-3492,WTG 125 Broadview JN@59911-32.38,Anomaly in Portal,530984502,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,32.38,https://storage.googleapis.com/aip_prod_bucket/e0dd586d-9bbd-40a0-8987-230b55f4a543.jpg,https://storage.googleapis.com/aip_prod_bucket/e0dd586d-9bbd-40a0-8987-230b55f4a543.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18505
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59858-30.77,Anomaly in Portal,5303131402,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,30.77,https://storage.googleapis.com/aip_prod_bucket/950d26b7-f8e5-47da-b25e-752bc5aac737.jpg,https://storage.googleapis.com/aip_prod_bucket/950d26b7-f8e5-47da-b25e-752bc5aac737.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59857-30.17,Anomaly in Portal,530980902,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,30.17,https://storage.googleapis.com/aip_prod_bucket/1b58b1f5-ef82-4289-8a58-3d167a3bfc8d.jpg,https://storage.googleapis.com/aip_prod_bucket/1b58b1f5-ef82-4289-8a58-3d167a3bfc8d.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59859-24.55,Anomaly in Portal,5308113902,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,24.55,https://storage.googleapis.com/aip_prod_bucket/32fe4da9-f081-4bf5-9b41-4d501f064cbb.jpg,https://storage.googleapis.com/aip_prod_bucket/32fe4da9-f081-4bf5-9b41-4d501f064cbb.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59857-34.48,Anomaly in Portal,530980902,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,34.48,https://storage.googleapis.com/aip_prod_bucket/060ae3c4-eb0e-4f86-a23f-dd8cd4a8c6dc.jpg,https://storage.googleapis.com/aip_prod_bucket/060ae3c4-eb0e-4f86-a23f-dd8cd4a8c6dc.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59858-30.77,Anomaly in Portal,5303131402,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,30.77,https://storage.googleapis.com/aip_prod_bucket/496c78e5-ca15-4c1e-9662-570b15fd261d.jpg,https://storage.googleapis.com/aip_prod_bucket/496c78e5-ca15-4c1e-9662-570b15fd261d.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59857-28.04,Anomaly in Portal,530980902,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,28.04,https://storage.googleapis.com/aip_prod_bucket/ab8e9836-807d-421e-8cdd-561178352267.jpg,https://storage.googleapis.com/aip_prod_bucket/ab8e9836-807d-421e-8cdd-561178352267.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
Lightning Damage,PEUS-3492,WTG 125 Broadview JN@59913-31.67,Anomaly in Portal,5304126902,B53,CATEGORY 2,LEADING_EDGE,PRESSURE_SIDE,31.67,https://storage.googleapis.com/aip_prod_bucket/b447217f-9913-4666-8094-9c210bec5d38.jpg,https://storage.googleapis.com/aip_prod_bucket/b447217f-9913-4666-8094-9c210bec5d38.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18505
Lightning Damage,PEUS-3510,WTG 205 Broadview KW@59857-25.84,Anomaly in Portal,530980902,B53,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,25.84,https://storage.googleapis.com/aip_prod_bucket/8f0f2b07-2570-484b-a12f-a18ca9e1ea43.jpg,https://storage.googleapis.com/aip_prod_bucket/8f0f2b07-2570-484b-a12f-a18ca9e1ea43.jpg,null,Link,SWT 2.3-108,null,null,53,"Jan 30, 2025",2016,"Jan 30, 2025",IIN,Roberts Jānis Biezais,18487
