Defect type,Project name,Anomaly ID,Anomaly Link,Blade,Blade model,Category,Rib,Side,"Distance to root, m",Image,Photo url,Custom Recommendation,Link to project,Turbine model,Lenght mm,service_hours,Blade lenght m,Service end date,Commissioning year,finalization_date,service_type,finalized_by,turbine_id
Delamination,GETR-4760,WTG T20 53197376@37691-17-3643,Anomaly in Portal,000050-R-65.4P5-25,LM 77.4P5,CATEGORY 3,MID_1,SUCTION_SIDE,17,https://storage.googleapis.com/aip_prod_bucket/4f757a53-0d2c-4640-affa-42ca0c819a6e.jpg,https://storage.googleapis.com/aip_prod_bucket/4f757a53-0d2c-4640-affa-42ca0c819a6e.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,386,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kunj Dave,9151
Delamination,GEAU-4876,WTG 27 53197540@98469-18.1-1741,Anomaly in Portal,A@000047-PR65.4p-53,LM 77.4,CATEGORY 3,LEADING_EDGE,PRESSURE_SIDE,18.1,https://storage.googleapis.com/aip_prod_bucket/00c33cd1-ae42-4d51-bf48-9a8eef70c21c.jpg,https://storage.googleapis.com/aip_prod_bucket/00c33cd1-ae42-4d51-bf48-9a8eef70c21c.jpg,,Link,5.3-158,700,null,77.4,"Jan 26, 2026",2021,"Jan 26, 2026",IIN,Emīls Grigulis,31370
Delamination,GETR-4760,WTG T20 53197376@37691-11-2631,Anomaly in Portal,000050-R-65.4P5-25,LM 77.4P5,CATEGORY 2,MID_1,SUCTION_SIDE,11,https://storage.googleapis.com/aip_prod_bucket/9453ecdb-d3f7-43d9-a8b4-be3472408862.jpg,https://storage.googleapis.com/aip_prod_bucket/9453ecdb-d3f7-43d9-a8b4-be3472408862.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,23,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kunj Dave,9151
Delamination,GETR-4760,WTG T19 53197375@41211-12.1-5617,Anomaly in Portal,B@000085-R-65.4P5-25,LM 77.4P5,CATEGORY 3,TRAILING_EDGE,SUCTION_SIDE,12.1,https://storage.googleapis.com/aip_prod_bucket/f633791e-7660-4aa3-b473-a493657a855f.jpg,https://storage.googleapis.com/aip_prod_bucket/f633791e-7660-4aa3-b473-a493657a855f.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,321,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GETR-4760,WTG T19 53197375@41210-27.9-5459,Anomaly in Portal,A@000081-R-65.4P5-25,LM 77.4P5,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,27.9,https://storage.googleapis.com/aip_prod_bucket/b3e78ee2-4b53-43bf-acae-65bc7745f124.jpg,https://storage.googleapis.com/aip_prod_bucket/b3e78ee2-4b53-43bf-acae-65bc7745f124.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,84,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GETR-4760,WTG T19 53197375@41210-23.4-2427,Anomaly in Portal,A@000081-R-65.4P5-25,LM 77.4P5,CATEGORY 2,MID_1,SUCTION_SIDE,23.4,https://storage.googleapis.com/aip_prod_bucket/5506a8d1-d74d-44a1-8f30-0e95c223249b.jpg,https://storage.googleapis.com/aip_prod_bucket/5506a8d1-d74d-44a1-8f30-0e95c223249b.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,23,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GETR-4760,WTG T19 53197375@41210-3.6-8246,Anomaly in Portal,A@000081-R-65.4P5-25,LM 77.4P5,CATEGORY 2,MID_1,SUCTION_SIDE,3.6,https://storage.googleapis.com/aip_prod_bucket/62106e4a-5a00-4b26-ac10-767a076feb84.jpg,https://storage.googleapis.com/aip_prod_bucket/62106e4a-5a00-4b26-ac10-767a076feb84.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,197,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GEAU-4876,WTG 27 53197540@98469-23.3-6340,Anomaly in Portal,A@000047-PR65.4p-53,LM 77.4,CATEGORY 2,MID_1,SUCTION_SIDE,23.3,https://storage.googleapis.com/aip_prod_bucket/62aeb0f8-8e25-47e4-9156-f3a46aa3ccb7.jpg,https://storage.googleapis.com/aip_prod_bucket/62aeb0f8-8e25-47e4-9156-f3a46aa3ccb7.jpg,,Link,5.3-158,42,null,77.4,"Jan 26, 2026",2021,"Jan 26, 2026",IIN,Emīls Grigulis,31370
Delamination,GETR-4760,WTG T19 53197375@41212-8.7-6051,Anomaly in Portal,C@000080-R-65.4P5-25,LM 77.4P5,CATEGORY 2,MID_1,SUCTION_SIDE,8.7,https://storage.googleapis.com/aip_prod_bucket/d2c3ae5e-1dcf-4c31-98e0-7c99400ec0ca.jpg,https://storage.googleapis.com/aip_prod_bucket/d2c3ae5e-1dcf-4c31-98e0-7c99400ec0ca.jpg,,Link,5.5-158,35,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GETR-4760,WTG T19 53197375@41210-13.7-5090,Anomaly in Portal,A@000081-R-65.4P5-25,LM 77.4P5,CATEGORY 2,MID_1,SUCTION_SIDE,13.7,https://storage.googleapis.com/aip_prod_bucket/be9a8502-3edb-4b78-9bbf-a48e1e04ed33.jpg,https://storage.googleapis.com/aip_prod_bucket/be9a8502-3edb-4b78-9bbf-a48e1e04ed33.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,23,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GEAU-4876,WTG 34 53197547@98492-28.35-5481,Anomaly in Portal,C@000046-PR65.4p-53,LM 77.4,CATEGORY 2,MID_1,SUCTION_SIDE,28.35,https://storage.googleapis.com/aip_prod_bucket/9459b4eb-04ef-4bd2-8fa3-a633845bf2b1.jpg,https://storage.googleapis.com/aip_prod_bucket/9459b4eb-04ef-4bd2-8fa3-a633845bf2b1.jpg,,Link,5.3-158,20,null,77.4,"Jan 26, 2026",2021,"Jan 26, 2026",IIN,Alise Miķelsone,31377
Delamination,GETR-4760,WTG T19 53197375@41210-38.6-7070,Anomaly in Portal,A@000081-R-65.4P5-25,LM 77.4P5,CATEGORY 2,TRAILING_EDGE,SUCTION_SIDE,38.6,https://storage.googleapis.com/aip_prod_bucket/bfe6c4cb-6f8d-4889-91b8-8f427ddc38b3.jpg,https://storage.googleapis.com/aip_prod_bucket/bfe6c4cb-6f8d-4889-91b8-8f427ddc38b3.jpg,,Link,5.5-158,15,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GETR-4760,WTG T19 53197375@41210-27.1-9772,Anomaly in Portal,A@000081-R-65.4P5-25,LM 77.4P5,CATEGORY 2,MID_1,SUCTION_SIDE,27.1,https://storage.googleapis.com/aip_prod_bucket/ce7c03e8-b643-4e51-a3ba-9f68ad9fe702.jpg,https://storage.googleapis.com/aip_prod_bucket/ce7c03e8-b643-4e51-a3ba-9f68ad9fe702.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,47,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GETR-4760,WTG T19 53197375@41212-23.6-3122,Anomaly in Portal,C@000080-R-65.4P5-25,LM 77.4P5,CATEGORY 2,MID_1,PRESSURE_SIDE,23.6,https://storage.googleapis.com/aip_prod_bucket/448f17ca-8b69-4ad5-ad92-cb1ceb90d366.jpg,https://storage.googleapis.com/aip_prod_bucket/448f17ca-8b69-4ad5-ad92-cb1ceb90d366.jpg,,Link,5.5-158,130,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GETR-4760,WTG T19 53197375@41211-10.4-8953,Anomaly in Portal,B@000085-R-65.4P5-25,LM 77.4P5,CATEGORY 3,TRAILING_EDGE,SUCTION_SIDE,10.4,https://storage.googleapis.com/aip_prod_bucket/15a762e9-5ec1-49fe-9935-dec8e15bfbb7.jpg,https://storage.googleapis.com/aip_prod_bucket/15a762e9-5ec1-49fe-9935-dec8e15bfbb7.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,270,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GEAU-4876,WTG 29 53197542@98476-40.9-1955,Anomaly in Portal,B@000078-PR65.4p-53,LM 77.4,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,40.9,https://storage.googleapis.com/aip_prod_bucket/1dcc18d4-bc97-4c0b-86cf-f3aee7ec5a75.jpg,https://storage.googleapis.com/aip_prod_bucket/1dcc18d4-bc97-4c0b-86cf-f3aee7ec5a75.jpg,,Link,5.3-158,80,null,77.4,"Jan 26, 2026",2021,"Jan 26, 2026",IIN,Maksims Jevsejevs,31372
Delamination,GETR-4760,WTG T19 53197375@41211-14.3-4205,Anomaly in Portal,B@000085-R-65.4P5-25,LM 77.4P5,CATEGORY 2,TRAILING_EDGE,SUCTION_SIDE,14.3,https://storage.googleapis.com/aip_prod_bucket/d99d2919-b07d-4cc3-ada3-cf86407d6076.jpg,https://storage.googleapis.com/aip_prod_bucket/d99d2919-b07d-4cc3-ada3-cf86407d6076.jpg,,Link,5.5-158,60,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GEAU-4876,WTG 29 53197542@98476-21.4-6263,Anomaly in Portal,B@000078-PR65.4p-53,LM 77.4,CATEGORY 2,MID_1,SUCTION_SIDE,21.4,https://storage.googleapis.com/aip_prod_bucket/0fc7744d-5c3d-4593-9f07-6047b4f3a5a1.jpg,https://storage.googleapis.com/aip_prod_bucket/0fc7744d-5c3d-4593-9f07-6047b4f3a5a1.jpg,,Link,5.3-158,200,null,77.4,"Jan 26, 2026",2021,"Jan 26, 2026",IIN,Maksims Jevsejevs,31372
Delamination,GETR-4760,WTG T20 53197376@37691-17-3643,Anomaly in Portal,000050-R-65.4P5-25,LM 77.4P5,CATEGORY 3,MID_1,SUCTION_SIDE,17,https://storage.googleapis.com/aip_prod_bucket/6259905e-5e16-4055-b7ae-17df5f571315.jpg,https://storage.googleapis.com/aip_prod_bucket/6259905e-5e16-4055-b7ae-17df5f571315.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,386,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kunj Dave,9151
Delamination,GETR-4760,WTG T20 53197376@37691-7.9-4526,Anomaly in Portal,000050-R-65.4P5-25,LM 77.4P5,CATEGORY 2,MID_1,SUCTION_SIDE,7.9,https://storage.googleapis.com/aip_prod_bucket/6c895d55-da95-4a2e-84e9-4e3623193cd6.jpg,https://storage.googleapis.com/aip_prod_bucket/6c895d55-da95-4a2e-84e9-4e3623193cd6.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,39,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kunj Dave,9151
Delamination,GEAU-4876,WTG 29 53197542@98475-19.8-1324,Anomaly in Portal,A@000079-PR65.4p-53,LM 77.4,CATEGORY 2,MID_1,SUCTION_SIDE,19.8,https://storage.googleapis.com/aip_prod_bucket/64da61b0-ebd0-4d41-a414-a9466479ac5e.jpg,https://storage.googleapis.com/aip_prod_bucket/64da61b0-ebd0-4d41-a414-a9466479ac5e.jpg,,Link,5.3-158,120,null,77.4,"Jan 26, 2026",2021,"Jan 26, 2026",IIN,Maksims Jevsejevs,31372
Delamination,GETR-4760,WTG T20 53197376@37692-16.5-8019,Anomaly in Portal,000001-R-65.4P5-25,LM 77.4P5,CATEGORY 2,MID_1,SUCTION_SIDE,16.5,https://storage.googleapis.com/aip_prod_bucket/4368e84f-8b4b-49c0-80c4-8c31bf4a5463.jpg,https://storage.googleapis.com/aip_prod_bucket/4368e84f-8b4b-49c0-80c4-8c31bf4a5463.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,101,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kunj Dave,9151
Delamination,GETR-4760,WTG T19 53197375@41212-23.4-6468,Anomaly in Portal,C@000080-R-65.4P5-25,LM 77.4P5,CATEGORY 2,MID_1,SUCTION_SIDE,23.4,https://storage.googleapis.com/aip_prod_bucket/ab807732-4fa8-4032-a257-2a2a8218f5ff.jpg,https://storage.googleapis.com/aip_prod_bucket/ab807732-4fa8-4032-a257-2a2a8218f5ff.jpg,,Link,5.5-158,45,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GETR-4760,WTG T19 53197375@41212-3.4-8055,Anomaly in Portal,C@000080-R-65.4P5-25,LM 77.4P5,CATEGORY 2,MID_1,SUCTION_SIDE,3.4,https://storage.googleapis.com/aip_prod_bucket/efceec04-ac96-4954-91a7-870f13feebf8.jpg,https://storage.googleapis.com/aip_prod_bucket/efceec04-ac96-4954-91a7-870f13feebf8.jpg,,Link,5.5-158,91,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GEAU-4876,WTG 27 53197540@98471-13.2-8234,Anomaly in Portal,C@000050-PR65.4p-53,LM 77.4,CATEGORY 3,MID_1,SUCTION_SIDE,13.2,https://storage.googleapis.com/aip_prod_bucket/0e42ea15-da5b-44f2-a1f9-faa0da866682.jpg,https://storage.googleapis.com/aip_prod_bucket/0e42ea15-da5b-44f2-a1f9-faa0da866682.jpg,,Link,5.3-158,70,null,77.4,"Jan 26, 2026",2021,"Jan 26, 2026",IIN,Emīls Grigulis,31370
Delamination,GETR-4760,WTG T19 53197375@41212-8.9-6757,Anomaly in Portal,C@000080-R-65.4P5-25,LM 77.4P5,CATEGORY 3,TRAILING_EDGE,SUCTION_SIDE,8.9,https://storage.googleapis.com/aip_prod_bucket/28ff6006-5351-48fe-8f3f-9e8976b20cd5.jpg,https://storage.googleapis.com/aip_prod_bucket/28ff6006-5351-48fe-8f3f-9e8976b20cd5.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,324,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GEAU-4876,WTG 29 53197542@98476-40.9-1955,Anomaly in Portal,B@000078-PR65.4p-53,LM 77.4,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,40.9,https://storage.googleapis.com/aip_prod_bucket/b523f9e8-8cae-4ecc-900b-e31564d324cd.jpg,https://storage.googleapis.com/aip_prod_bucket/b523f9e8-8cae-4ecc-900b-e31564d324cd.jpg,,Link,5.3-158,80,null,77.4,"Jan 26, 2026",2021,"Jan 26, 2026",IIN,Maksims Jevsejevs,31372
Delamination,GETR-4760,WTG T20 53197376@37692-5.3-5375,Anomaly in Portal,000001-R-65.4P5-25,LM 77.4P5,CATEGORY 2,MID_1,SUCTION_SIDE,5.3,https://storage.googleapis.com/aip_prod_bucket/05a9d2f5-6538-4c3f-8e11-37b09cce057c.jpg,https://storage.googleapis.com/aip_prod_bucket/05a9d2f5-6538-4c3f-8e11-37b09cce057c.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,77,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kunj Dave,9151
Delamination,GETR-4760,WTG T20 53197376@37693-23.2-3967,Anomaly in Portal,000046-R-65.4P5-25,LM 77.4P5,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,23.2,https://storage.googleapis.com/aip_prod_bucket/5af4803e-2233-4968-93e4-5ca495939792.jpg,https://storage.googleapis.com/aip_prod_bucket/5af4803e-2233-4968-93e4-5ca495939792.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,38,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kunj Dave,9151
Delamination,GEAU-4876,WTG 34 53197547@98492-2.5-9081,Anomaly in Portal,C@000046-PR65.4p-53,LM 77.4,CATEGORY 2,MID_1,SUCTION_SIDE,2.5,https://storage.googleapis.com/aip_prod_bucket/12db46d5-ecca-47c5-88b4-60ae063970ac.jpg,https://storage.googleapis.com/aip_prod_bucket/12db46d5-ecca-47c5-88b4-60ae063970ac.jpg,,Link,5.3-158,70,null,77.4,"Jan 26, 2026",2021,"Jan 26, 2026",IIN,Alise Miķelsone,31377
Delamination,GETR-4760,WTG T20 53197376@37692-16.5-6378,Anomaly in Portal,000001-R-65.4P5-25,LM 77.4P5,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,16.5,https://storage.googleapis.com/aip_prod_bucket/8dbd9b7e-2b9a-492c-9f5b-2e7fa8e7c4be.jpg,https://storage.googleapis.com/aip_prod_bucket/8dbd9b7e-2b9a-492c-9f5b-2e7fa8e7c4be.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,105,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kunj Dave,9151
Delamination,GETR-4760,WTG T19 53197375@41210-27.1-9772,Anomaly in Portal,A@000081-R-65.4P5-25,LM 77.4P5,CATEGORY 2,MID_1,SUCTION_SIDE,27.1,https://storage.googleapis.com/aip_prod_bucket/d83277df-f8ab-48ac-8365-fbea567df414.jpg,https://storage.googleapis.com/aip_prod_bucket/d83277df-f8ab-48ac-8365-fbea567df414.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,47,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GETR-4760,WTG T19 53197375@41212-23.4-6468,Anomaly in Portal,C@000080-R-65.4P5-25,LM 77.4P5,CATEGORY 2,MID_1,SUCTION_SIDE,23.4,https://storage.googleapis.com/aip_prod_bucket/80a1d5f5-4a32-4ee5-abad-000318a7042e.jpg,https://storage.googleapis.com/aip_prod_bucket/80a1d5f5-4a32-4ee5-abad-000318a7042e.jpg,,Link,5.5-158,45,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GETR-4760,WTG T19 53197375@41211-10.4-8953,Anomaly in Portal,B@000085-R-65.4P5-25,LM 77.4P5,CATEGORY 3,TRAILING_EDGE,SUCTION_SIDE,10.4,https://storage.googleapis.com/aip_prod_bucket/c80b5a03-001c-4411-a708-b28edf96336e.jpg,https://storage.googleapis.com/aip_prod_bucket/c80b5a03-001c-4411-a708-b28edf96336e.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,270,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GETR-4760,WTG T19 53197375@41210-27.9-5459,Anomaly in Portal,A@000081-R-65.4P5-25,LM 77.4P5,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,27.9,https://storage.googleapis.com/aip_prod_bucket/6c4c0bb3-1f08-4eac-8888-3e321ebeed23.jpg,https://storage.googleapis.com/aip_prod_bucket/6c4c0bb3-1f08-4eac-8888-3e321ebeed23.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,84,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GETR-4760,WTG T20 53197376@37692-18.3-9720,Anomaly in Portal,000001-R-65.4P5-25,LM 77.4P5,CATEGORY 3,MID_1,SUCTION_SIDE,18.3,https://storage.googleapis.com/aip_prod_bucket/20f18475-53bd-410b-a57f-0705bc937fec.jpg,https://storage.googleapis.com/aip_prod_bucket/20f18475-53bd-410b-a57f-0705bc937fec.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,104,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kunj Dave,9151
Delamination,GEAU-4876,WTG 27 53197540@98469-18.1-1741,Anomaly in Portal,A@000047-PR65.4p-53,LM 77.4,CATEGORY 3,LEADING_EDGE,PRESSURE_SIDE,18.1,https://storage.googleapis.com/aip_prod_bucket/cfe42452-ef26-46c7-ac97-9b8fbfe480b2.jpg,https://storage.googleapis.com/aip_prod_bucket/cfe42452-ef26-46c7-ac97-9b8fbfe480b2.jpg,,Link,5.3-158,700,null,77.4,"Jan 26, 2026",2021,"Jan 26, 2026",IIN,Emīls Grigulis,31370
Delamination,GETR-4760,WTG T20 53197376@37692-18.3-9720,Anomaly in Portal,000001-R-65.4P5-25,LM 77.4P5,CATEGORY 3,MID_1,SUCTION_SIDE,18.3,https://storage.googleapis.com/aip_prod_bucket/1844c089-9bf6-4f71-b657-68d434a9fae9.jpg,https://storage.googleapis.com/aip_prod_bucket/1844c089-9bf6-4f71-b657-68d434a9fae9.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,104,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kunj Dave,9151
Delamination,GETR-4760,WTG T19 53197375@41210-4.2-1796,Anomaly in Portal,A@000081-R-65.4P5-25,LM 77.4P5,CATEGORY 2,MID_1,SUCTION_SIDE,4.2,https://storage.googleapis.com/aip_prod_bucket/0206467f-05b4-4a56-be58-af0774efd153.jpg,https://storage.googleapis.com/aip_prod_bucket/0206467f-05b4-4a56-be58-af0774efd153.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,34,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GETR-4760,WTG T19 53197375@41212-8.9-6757,Anomaly in Portal,C@000080-R-65.4P5-25,LM 77.4P5,CATEGORY 3,TRAILING_EDGE,SUCTION_SIDE,8.9,https://storage.googleapis.com/aip_prod_bucket/795cc14c-a298-41f4-8f29-54061ff9b7fb.jpg,https://storage.googleapis.com/aip_prod_bucket/795cc14c-a298-41f4-8f29-54061ff9b7fb.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,324,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GETR-4760,WTG T19 53197375@41211-14.3-4205,Anomaly in Portal,B@000085-R-65.4P5-25,LM 77.4P5,CATEGORY 2,TRAILING_EDGE,SUCTION_SIDE,14.3,https://storage.googleapis.com/aip_prod_bucket/971c1f8c-8d32-47fb-94f3-68de210b447e.jpg,https://storage.googleapis.com/aip_prod_bucket/971c1f8c-8d32-47fb-94f3-68de210b447e.jpg,,Link,5.5-158,60,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
Delamination,GETR-4760,WTG T20 53197376@37692-16.5-6378,Anomaly in Portal,000001-R-65.4P5-25,LM 77.4P5,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,16.5,https://storage.googleapis.com/aip_prod_bucket/3a639078-2fef-4e64-9a2a-ff3274a58f0d.jpg,https://storage.googleapis.com/aip_prod_bucket/3a639078-2fef-4e64-9a2a-ff3274a58f0d.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,105,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kunj Dave,9151
Delamination,GETR-4760,WTG T20 53197376@37693-16.5-1310,Anomaly in Portal,000046-R-65.4P5-25,LM 77.4P5,CATEGORY 2,MID_1,SUCTION_SIDE,16.5,https://storage.googleapis.com/aip_prod_bucket/b17f5394-aa70-427f-92e1-04de1cbc6298.jpg,https://storage.googleapis.com/aip_prod_bucket/b17f5394-aa70-427f-92e1-04de1cbc6298.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,108,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kunj Dave,9151
Delamination,GETR-4760,WTG T20 53197376@37693-35.9-9135,Anomaly in Portal,000046-R-65.4P5-25,LM 77.4P5,CATEGORY 3,LEADING_EDGE,PRESSURE_SIDE,35.9,https://storage.googleapis.com/aip_prod_bucket/d51d92e0-4896-4bd6-b678-ab63e22205ad.jpg,https://storage.googleapis.com/aip_prod_bucket/d51d92e0-4896-4bd6-b678-ab63e22205ad.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,353,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kunj Dave,9151
Delamination,GEAU-4833,WTG B042@80007-22-9568,Anomaly in Portal,000001-PR65.4P3-55,LM 77.4P3,CATEGORY 2,MID_1,PRESSURE_SIDE,22,https://storage.googleapis.com/aip_prod_bucket/d17cada6-b5a9-4910-bf8e-189c30af9e58.jpg,https://storage.googleapis.com/aip_prod_bucket/d17cada6-b5a9-4910-bf8e-189c30af9e58.jpg,,Link,5.5-158,30,null,77.4,"Jan 26, 2026",2023,"Jan 26, 2026",IIN,Emīls Grigulis,25211
Delamination,GETR-4760,WTG T19 53197375@41211-10.4-8953,Anomaly in Portal,B@000085-R-65.4P5-25,LM 77.4P5,CATEGORY 3,TRAILING_EDGE,SUCTION_SIDE,10.4,https://storage.googleapis.com/aip_prod_bucket/c2b1f17a-0982-4263-ade4-8e28ffb28ab3.jpg,https://storage.googleapis.com/aip_prod_bucket/c2b1f17a-0982-4263-ade4-8e28ffb28ab3.jpg,"Develops as a result of transportation, fatigue loads, impact damage, lightning strikes or faults in production. The affected area is structurally defective. Creates favorable conditions for the formation of cracks.",Link,5.5-158,270,null,77.4,"Jan 26, 2026",2022,"Jan 26, 2026",IIN,Kristine Tooma,9150
