Defect type,Project name,Anomaly ID,Anomaly Link,Blade,Blade model,Category,Rib,Side,"Distance to root, m",Image,Photo url,Custom Recommendation,Link to project,Turbine model,Lenght mm,service_hours,Blade lenght m,Service end date,Commissioning year,finalization_date,service_type,finalized_by,turbine_id
Air Void,VEAU-3052,WTG H03 230389@C@WTG H03 231252-42.31,Anomaly in Portal,C@WTG H03 231252,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,42.31,https://storage.googleapis.com/aip_prod_bucket/b89f3924-137c-49c9-9969-8d785e7b2bbc.jpg,https://storage.googleapis.com/aip_prod_bucket/b89f3924-137c-49c9-9969-8d785e7b2bbc.jpg,null,Link,V150,null,null,74,"Feb 20, 2024",2020,"Feb 20, 2024",IIN,Mārtiņš Tīmanis,6971
Air Void,VEAU-3052,WTG F10 230376@29101054WHYE231247-23.10,Anomaly in Portal,29101054WHYE231247,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,23.1,https://storage.googleapis.com/aip_prod_bucket/3173e3c4-ff79-436b-a9a4-0d4c39cbf978.jpg,https://storage.googleapis.com/aip_prod_bucket/3173e3c4-ff79-436b-a9a4-0d4c39cbf978.jpg,null,Link,V150,null,null,74,"Feb 20, 2024",2020,"Feb 20, 2024",IIN,Viktorija Korostika,6955
Air Void,VEAU-3052,WTG H03 230389@B@WTG H03 231253-36.08,Anomaly in Portal,B@WTG H03 231253,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,36.08,https://storage.googleapis.com/aip_prod_bucket/bfd077af-122c-4f0e-b88e-15701e64c5f7.jpg,https://storage.googleapis.com/aip_prod_bucket/bfd077af-122c-4f0e-b88e-15701e64c5f7.jpg,null,Link,V150,null,null,74,"Feb 20, 2024",2020,"Feb 20, 2024",IIN,Mārtiņš Tīmanis,6971
Air Void,VEAU-3052,WTG H04 230390@A@WTG H04 231164-38.60,Anomaly in Portal,A@WTG H04 231164,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,38.6,https://storage.googleapis.com/aip_prod_bucket/6f43c530-fd5f-4907-b8e2-f2782ffed82f.jpg,https://storage.googleapis.com/aip_prod_bucket/6f43c530-fd5f-4907-b8e2-f2782ffed82f.jpg,null,Link,V150,null,null,74,"Feb 19, 2024",2020,"Feb 19, 2024",IIN,Mārtiņš Tīmanis,6972
Air Void,VEAU-3052,WTG H04 230390@A@WTG H04 231164-34.74,Anomaly in Portal,A@WTG H04 231164,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,34.74,https://storage.googleapis.com/aip_prod_bucket/9506dfb2-19b9-449e-b15b-4d5163fa55a2.jpg,https://storage.googleapis.com/aip_prod_bucket/9506dfb2-19b9-449e-b15b-4d5163fa55a2.jpg,null,Link,V150,null,null,74,"Feb 19, 2024",2020,"Feb 19, 2024",IIN,Mārtiņš Tīmanis,6972
Air Void,VEAU-3052,WTG H04 230390@A@WTG H04 231164-36.07,Anomaly in Portal,A@WTG H04 231164,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,36.07,https://storage.googleapis.com/aip_prod_bucket/68d5aa4a-c8f5-4df4-9cab-8af1eb9c46a8.jpg,https://storage.googleapis.com/aip_prod_bucket/68d5aa4a-c8f5-4df4-9cab-8af1eb9c46a8.jpg,null,Link,V150,null,null,74,"Feb 19, 2024",2020,"Feb 19, 2024",IIN,Mārtiņš Tīmanis,6972
Air Void,VEAU-3052,WTG H08 230394@C@WTG H08 231141-34.65,Anomaly in Portal,C@WTG H08 231141,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,34.65,https://storage.googleapis.com/aip_prod_bucket/69c801f5-5fe8-407a-acfb-032db8a9fe50.jpg,https://storage.googleapis.com/aip_prod_bucket/69c801f5-5fe8-407a-acfb-032db8a9fe50.jpg,null,Link,V150,null,null,74,"Feb 19, 2024",2020,"Feb 19, 2024",IIN,Mārtiņš Tīmanis,6976
Air Void,VEAU-3052,WTG H08 230394@A@WTG H08 231142-38.54,Anomaly in Portal,A@WTG H08 231142,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,38.54,https://storage.googleapis.com/aip_prod_bucket/adb67de4-ed19-4952-919b-4759276cabfa.jpg,https://storage.googleapis.com/aip_prod_bucket/adb67de4-ed19-4952-919b-4759276cabfa.jpg,null,Link,V150,null,null,74,"Feb 19, 2024",2020,"Feb 19, 2024",IIN,Mārtiņš Tīmanis,6976
Air Void,VEAU-3052,WTG H08 230394@A@WTG H08 231142-36.17,Anomaly in Portal,A@WTG H08 231142,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,36.17,https://storage.googleapis.com/aip_prod_bucket/6c735656-9c42-41fb-afad-3d9754e0af74.jpg,https://storage.googleapis.com/aip_prod_bucket/6c735656-9c42-41fb-afad-3d9754e0af74.jpg,null,Link,V150,null,null,74,"Feb 19, 2024",2020,"Feb 19, 2024",IIN,Mārtiņš Tīmanis,6976
Air Void,VEAU-3052,WTG H04 230390@C@WTG H04 231162-35.47,Anomaly in Portal,C@WTG H04 231162,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,35.47,https://storage.googleapis.com/aip_prod_bucket/8109823b-501a-42c0-9e51-d1f039f19338.jpg,https://storage.googleapis.com/aip_prod_bucket/8109823b-501a-42c0-9e51-d1f039f19338.jpg,null,Link,V150,null,null,74,"Feb 19, 2024",2020,"Feb 19, 2024",IIN,Mārtiņš Tīmanis,6972
Air Void,VEAU-3052,WTG H04 230390@B@WTG H04 231163-35.19,Anomaly in Portal,B@WTG H04 231163,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,35.19,https://storage.googleapis.com/aip_prod_bucket/14a00665-3d2f-4dbe-81ab-19500b42bb56.jpg,https://storage.googleapis.com/aip_prod_bucket/14a00665-3d2f-4dbe-81ab-19500b42bb56.jpg,null,Link,V150,null,null,74,"Feb 19, 2024",2020,"Feb 19, 2024",IIN,Mārtiņš Tīmanis,6972
Air Void,VEAU-3052,WTG H04 230390@C@WTG H04 231162-38.47,Anomaly in Portal,C@WTG H04 231162,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,38.47,https://storage.googleapis.com/aip_prod_bucket/668518a0-5571-4cd3-9a2c-6bb759652b3b.jpg,https://storage.googleapis.com/aip_prod_bucket/668518a0-5571-4cd3-9a2c-6bb759652b3b.jpg,null,Link,V150,null,null,74,"Feb 19, 2024",2020,"Feb 19, 2024",IIN,Mārtiņš Tīmanis,6972
Air Void,VEAU-3052,WTG H08 230394@C@WTG H08 231141-35.86,Anomaly in Portal,C@WTG H08 231141,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,35.86,https://storage.googleapis.com/aip_prod_bucket/9f70fd11-9fe1-41e0-ab2d-5a5812bf41fb.jpg,https://storage.googleapis.com/aip_prod_bucket/9f70fd11-9fe1-41e0-ab2d-5a5812bf41fb.jpg,null,Link,V150,null,null,74,"Feb 19, 2024",2020,"Feb 19, 2024",IIN,Mārtiņš Tīmanis,6976
Air Void,VEAU-3052,WTG E01 230359@C@WTG E01 231113-37.7,Anomaly in Portal,C@WTG E01 231113,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,37.7,https://storage.googleapis.com/aip_prod_bucket/b1b638b2-63f0-49de-89d9-f191d895c5e7.jpg,https://storage.googleapis.com/aip_prod_bucket/b1b638b2-63f0-49de-89d9-f191d895c5e7.jpg,null,Link,V150,null,null,74,"Feb 19, 2024",2020,"Feb 19, 2024",IIN,Markuss Mortuļevs,6942
Air Void,VEAU-3052,WTG H08 230394@A@WTG H08 231142-44.08,Anomaly in Portal,A@WTG H08 231142,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,44.08,https://storage.googleapis.com/aip_prod_bucket/19736213-1991-49e6-ae8f-bd2a5f137b29.jpg,https://storage.googleapis.com/aip_prod_bucket/19736213-1991-49e6-ae8f-bd2a5f137b29.jpg,null,Link,V150,null,null,74,"Feb 19, 2024",2020,"Feb 19, 2024",IIN,Mārtiņš Tīmanis,6976
Air Void,VEAU-3052,WTG H08 230394@C@WTG H08 231141-38.51,Anomaly in Portal,C@WTG H08 231141,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,38.51,https://storage.googleapis.com/aip_prod_bucket/16a08005-6355-4b11-98a7-fde48ed48645.jpg,https://storage.googleapis.com/aip_prod_bucket/16a08005-6355-4b11-98a7-fde48ed48645.jpg,null,Link,V150,null,null,74,"Feb 19, 2024",2020,"Feb 19, 2024",IIN,Mārtiņš Tīmanis,6976
Air Void,VEAU-3052,WTG H08 230394@B@WTG H08 231143-35.02,Anomaly in Portal,B@WTG H08 231143,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,35.02,https://storage.googleapis.com/aip_prod_bucket/43f90653-bccf-4b3b-91c1-5c5c118526d6.jpg,https://storage.googleapis.com/aip_prod_bucket/43f90653-bccf-4b3b-91c1-5c5c118526d6.jpg,null,Link,V150,null,null,74,"Feb 19, 2024",2020,"Feb 19, 2024",IIN,Mārtiņš Tīmanis,6976
Air Void,VEAU-3052,WTG E01 230359@A@WTG E01 231112-33.8,Anomaly in Portal,A@WTG E01 231112,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,33.8,https://storage.googleapis.com/aip_prod_bucket/285ce0ca-d121-43ab-b11b-3cf86eafb5b8.jpg,https://storage.googleapis.com/aip_prod_bucket/285ce0ca-d121-43ab-b11b-3cf86eafb5b8.jpg,null,Link,V150,null,null,74,"Feb 19, 2024",2020,"Feb 19, 2024",IIN,Markuss Mortuļevs,6942
Air Void,VEAU-3052,WTG H08 230394@B@WTG H08 231143-36.75,Anomaly in Portal,B@WTG H08 231143,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,36.75,https://storage.googleapis.com/aip_prod_bucket/4c548ee4-c4a5-44b5-9fd9-93530b463623.jpg,https://storage.googleapis.com/aip_prod_bucket/4c548ee4-c4a5-44b5-9fd9-93530b463623.jpg,null,Link,V150,null,null,74,"Feb 19, 2024",2020,"Feb 19, 2024",IIN,Mārtiņš Tīmanis,6976
Air Void,VEAU-3052,WTG E01 230359@C@WTG E01 231113-39.1,Anomaly in Portal,C@WTG E01 231113,V150,CATEGORY 2,MID_1,SUCTION_SIDE,39.1,https://storage.googleapis.com/aip_prod_bucket/2bc619b9-e19a-48e7-b9cc-5a732bc80348.jpg,https://storage.googleapis.com/aip_prod_bucket/2bc619b9-e19a-48e7-b9cc-5a732bc80348.jpg,null,Link,V150,null,null,74,"Feb 19, 2024",2020,"Feb 19, 2024",IIN,Markuss Mortuļevs,6942
Air Void,VEAU-3052,WTG H04 230390@C@WTG H04 231162-34.42,Anomaly in Portal,C@WTG H04 231162,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,34.42,https://storage.googleapis.com/aip_prod_bucket/b038bd69-a2e1-4340-b7bb-ed92094b43bb.jpg,https://storage.googleapis.com/aip_prod_bucket/b038bd69-a2e1-4340-b7bb-ed92094b43bb.jpg,null,Link,V150,null,null,74,"Feb 19, 2024",2020,"Feb 19, 2024",IIN,Mārtiņš Tīmanis,6972
Air Void,VEAU-3052,WTG H07 230393@C@WTG H07 231144-34.45,Anomaly in Portal,C@WTG H07 231144,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,34.45,https://storage.googleapis.com/aip_prod_bucket/33bbd75d-2f2f-4d61-a487-11ad4bb7aae9.jpg,https://storage.googleapis.com/aip_prod_bucket/33bbd75d-2f2f-4d61-a487-11ad4bb7aae9.jpg,null,Link,V150,null,null,74,"Feb 16, 2024",2020,"Feb 16, 2024",IIN,Mārtiņš Tīmanis,6975
Air Void,VEAU-3052,WTG H07 230393@A@WTG H07 231145-42.35,Anomaly in Portal,A@WTG H07 231145,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,42.35,https://storage.googleapis.com/aip_prod_bucket/f0edd7e2-28ff-441b-9537-0f0bf3aab29f.jpg,https://storage.googleapis.com/aip_prod_bucket/f0edd7e2-28ff-441b-9537-0f0bf3aab29f.jpg,null,Link,V150,null,null,74,"Feb 16, 2024",2020,"Feb 16, 2024",IIN,Mārtiņš Tīmanis,6975
Air Void,VEAU-3052,WTG H07 230393@B@WTG H07 231146-36.01,Anomaly in Portal,B@WTG H07 231146,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,36.01,https://storage.googleapis.com/aip_prod_bucket/7f4721eb-f75c-41d1-96f9-f6aa7ea9f081.jpg,https://storage.googleapis.com/aip_prod_bucket/7f4721eb-f75c-41d1-96f9-f6aa7ea9f081.jpg,null,Link,V150,null,null,74,"Feb 16, 2024",2020,"Feb 16, 2024",IIN,Mārtiņš Tīmanis,6975
Air Void,VEAU-3052,WTG H07 230393@A@WTG H07 231145-34.90,Anomaly in Portal,A@WTG H07 231145,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,34.9,https://storage.googleapis.com/aip_prod_bucket/aebc41e5-9763-4e10-9439-5dc9e4f105b4.jpg,https://storage.googleapis.com/aip_prod_bucket/aebc41e5-9763-4e10-9439-5dc9e4f105b4.jpg,null,Link,V150,null,null,74,"Feb 16, 2024",2020,"Feb 16, 2024",IIN,Mārtiņš Tīmanis,6975
Air Void,VEAU-3052,WTG H07 230393@B@WTG H07 231146-38.70,Anomaly in Portal,B@WTG H07 231146,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,38.7,https://storage.googleapis.com/aip_prod_bucket/9f1d0ef3-6aa1-4db8-804b-89ec1f1e6c22.jpg,https://storage.googleapis.com/aip_prod_bucket/9f1d0ef3-6aa1-4db8-804b-89ec1f1e6c22.jpg,null,Link,V150,null,null,74,"Feb 16, 2024",2020,"Feb 16, 2024",IIN,Mārtiņš Tīmanis,6975
Air Void,VEAU-3052,WTG H07 230393@B@WTG H07 231146-34.81,Anomaly in Portal,B@WTG H07 231146,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,34.81,https://storage.googleapis.com/aip_prod_bucket/bacb517b-8db3-4c2d-925c-ef59c2629d76.jpg,https://storage.googleapis.com/aip_prod_bucket/bacb517b-8db3-4c2d-925c-ef59c2629d76.jpg,null,Link,V150,null,null,74,"Feb 16, 2024",2020,"Feb 16, 2024",IIN,Mārtiņš Tīmanis,6975
Air Void,VEAU-3052,WTG H07 230393@A@WTG H07 231145-37.70,Anomaly in Portal,A@WTG H07 231145,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,37.7,https://storage.googleapis.com/aip_prod_bucket/87ad12ec-47ad-4ab4-93d2-49c8bffda83e.jpg,https://storage.googleapis.com/aip_prod_bucket/87ad12ec-47ad-4ab4-93d2-49c8bffda83e.jpg,null,Link,V150,null,null,74,"Feb 16, 2024",2020,"Feb 16, 2024",IIN,Mārtiņš Tīmanis,6975
Air Void,VEAU-3052,WTG H07 230393@C@WTG H07 231144-35.98,Anomaly in Portal,C@WTG H07 231144,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,35.98,https://storage.googleapis.com/aip_prod_bucket/0fe65ace-ea7e-493e-9d7d-0465d7f19988.jpg,https://storage.googleapis.com/aip_prod_bucket/0fe65ace-ea7e-493e-9d7d-0465d7f19988.jpg,null,Link,V150,null,null,74,"Feb 16, 2024",2020,"Feb 16, 2024",IIN,Mārtiņš Tīmanis,6975
Air Void,VEAU-3052,WTG H07 230393@C@WTG H07 231144-39,Anomaly in Portal,C@WTG H07 231144,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,39,https://storage.googleapis.com/aip_prod_bucket/cd3da26a-6fa1-4249-b97b-795faf3bc9e4.jpg,https://storage.googleapis.com/aip_prod_bucket/cd3da26a-6fa1-4249-b97b-795faf3bc9e4.jpg,null,Link,V150,null,null,74,"Feb 16, 2024",2020,"Feb 16, 2024",IIN,Mārtiņš Tīmanis,6975
Air Void,EGUS-3226,WTG J-01 Iron Star@T4 742 0440 0117-42.2,Anomaly in Portal,T4 742 0435 0117,NR 74.5,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,42.2,https://storage.googleapis.com/aip_prod_bucket/e7fa3798-face-44f6-9254-dc6f80abc72b.jpg,https://storage.googleapis.com/aip_prod_bucket/e7fa3798-face-44f6-9254-dc6f80abc72b.jpg,null,Link,N149,null,null,72.4,"Feb 15, 2024",2021,"Feb 15, 2024",IIN,Anete Petrovska,7558
Air Void,EGUS-3226,WTG J-01 Iron Star@T4 742 0440 0117-27.2,Anomaly in Portal,T4 742 0435 0117,NR 74.5,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,27.2,https://storage.googleapis.com/aip_prod_bucket/a36eeeb4-fdcb-4a63-9b78-26f0a39910bb.jpg,https://storage.googleapis.com/aip_prod_bucket/a36eeeb4-fdcb-4a63-9b78-26f0a39910bb.jpg,null,Link,N149,null,null,72.4,"Feb 15, 2024",2021,"Feb 15, 2024",IIN,Anete Petrovska,7558
Air Void,EGUS-3226,WTG J-01 Iron Star@T4 742 0430 0117-50,Anomaly in Portal,T4 742 0440 0117,NR 74.5,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,50,https://storage.googleapis.com/aip_prod_bucket/39ca7a39-cc41-4848-8962-6845f11e01e8.jpg,https://storage.googleapis.com/aip_prod_bucket/39ca7a39-cc41-4848-8962-6845f11e01e8.jpg,null,Link,N149,null,null,72.4,"Feb 15, 2024",2021,"Feb 15, 2024",IIN,Anete Petrovska,7558
Air Void,EGUS-3226,WTG C-06 Iron Star@C@T4 742 0453 0120-42.5,Anomaly in Portal,C@T4 742 0453 0120,NR 74.5,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,42.5,https://storage.googleapis.com/aip_prod_bucket/8df07379-57da-4486-a5db-3d6d91e23ed3.jpg,https://storage.googleapis.com/aip_prod_bucket/8df07379-57da-4486-a5db-3d6d91e23ed3.jpg,null,Link,N149,null,null,72.4,"Feb 14, 2024",2021,"Feb 14, 2024",IIN,Aleksandrs Kapičs,7530
Air Void,EGUS-3226,WTG D-01 Iron Star@A@00000380-32.2,Anomaly in Portal,A@00000380,NR 74.5,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,32.2,https://storage.googleapis.com/aip_prod_bucket/38b73cab-050f-42a0-9f59-acdec032d7d9.jpg,https://storage.googleapis.com/aip_prod_bucket/38b73cab-050f-42a0-9f59-acdec032d7d9.jpg,null,Link,N149,null,null,72.4,"Feb 13, 2024",2021,"Feb 13, 2024",IIN,Aleksandrs Kapičs,7531
Air Void,EGUS-3226,WTG D-03 Iron Star@C@000000368-35,Anomaly in Portal,N1 745 0368 0021,NR 74.5,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,35,https://storage.googleapis.com/aip_prod_bucket/c23bf164-9bde-42d0-ba69-7581cfbe4a1b.jpg,https://storage.googleapis.com/aip_prod_bucket/c23bf164-9bde-42d0-ba69-7581cfbe4a1b.jpg,null,Link,N149,null,null,72.4,"Feb 13, 2024",2021,"Feb 13, 2024",IIN,Aleksandrs Kapičs,7533
Air Void,EGUS-3226,WTG D-03 Iron Star@C@000000368-39.2,Anomaly in Portal,N1 745 0368 0021,NR 74.5,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,39.2,https://storage.googleapis.com/aip_prod_bucket/58c8a8d8-6612-45e9-b0fd-dd097d7c9e07.jpg,https://storage.googleapis.com/aip_prod_bucket/58c8a8d8-6612-45e9-b0fd-dd097d7c9e07.jpg,null,Link,N149,null,null,72.4,"Feb 13, 2024",2021,"Feb 13, 2024",IIN,Aleksandrs Kapičs,7533
Air Void,EGUS-3226,WTG D-03 Iron Star@C@000000368-29,Anomaly in Portal,N1 745 0368 0021,NR 74.5,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,29,https://storage.googleapis.com/aip_prod_bucket/8ea340b3-0140-4760-82b8-57491f10cd94.jpg,https://storage.googleapis.com/aip_prod_bucket/8ea340b3-0140-4760-82b8-57491f10cd94.jpg,null,Link,N149,null,null,72.4,"Feb 13, 2024",2021,"Feb 13, 2024",IIN,Aleksandrs Kapičs,7533
Air Void,EGUS-3226,WTG D-03 Iron Star@C@000000368-30.3,Anomaly in Portal,N1 745 0368 0021,NR 74.5,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,30.3,https://storage.googleapis.com/aip_prod_bucket/0bbb9d48-20d0-4097-82e6-0e95313d0e39.jpg,https://storage.googleapis.com/aip_prod_bucket/0bbb9d48-20d0-4097-82e6-0e95313d0e39.jpg,null,Link,N149,null,null,72.4,"Feb 13, 2024",2021,"Feb 13, 2024",IIN,Aleksandrs Kapičs,7533
Air Void,VEAU-3052,WTG G10 230386@C@WTG G10 231103-34.06,Anomaly in Portal,C@WTG G10 231103,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,34.06,https://storage.googleapis.com/aip_prod_bucket/ea1263dc-b0a9-41a4-95b2-489c15bf2ad7.jpg,https://storage.googleapis.com/aip_prod_bucket/ea1263dc-b0a9-41a4-95b2-489c15bf2ad7.jpg,null,Link,V150,null,null,74,"Feb 12, 2024",2020,"Feb 12, 2024",IIN,Mārtiņš Tīmanis,6968
Air Void,VEAU-3052,WTG G10 230386@B@WTG G10 231102-40.61,Anomaly in Portal,B@WTG G10 231102,V150,CATEGORY 2,MID_1,SUCTION_SIDE,40.61,https://storage.googleapis.com/aip_prod_bucket/d7b03a87-58bc-428c-b92b-b63b1375735b.jpg,https://storage.googleapis.com/aip_prod_bucket/d7b03a87-58bc-428c-b92b-b63b1375735b.jpg,null,Link,V150,null,null,74,"Feb 12, 2024",2020,"Feb 12, 2024",IIN,Mārtiņš Tīmanis,6968
Air Void,VEAU-3052,WTG G09 230385@B@WTG G09 231125-34.75,Anomaly in Portal,B@WTG G09 231125,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,34.75,https://storage.googleapis.com/aip_prod_bucket/a1097547-f636-4113-912c-0caae5fad4bd.jpg,https://storage.googleapis.com/aip_prod_bucket/a1097547-f636-4113-912c-0caae5fad4bd.jpg,null,Link,V150,null,null,74,"Feb 12, 2024",2020,"Feb 12, 2024",IIN,Mārtiņš Tīmanis,6967
Air Void,VEAU-3052,WTG G10 230386@C@WTG G10 231103-36.25,Anomaly in Portal,C@WTG G10 231103,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,36.25,https://storage.googleapis.com/aip_prod_bucket/ab045eb7-1637-4820-89a5-3802a67e497f.jpg,https://storage.googleapis.com/aip_prod_bucket/ab045eb7-1637-4820-89a5-3802a67e497f.jpg,null,Link,V150,null,null,74,"Feb 12, 2024",2020,"Feb 12, 2024",IIN,Mārtiņš Tīmanis,6968
Air Void,VEAU-3052,WTG G09 230385@A@WTG G09 231123-35.10,Anomaly in Portal,A@WTG G09 231123,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,35.1,https://storage.googleapis.com/aip_prod_bucket/9129b80f-c48c-47c4-b8ec-1ff5590fc1ed.jpg,https://storage.googleapis.com/aip_prod_bucket/9129b80f-c48c-47c4-b8ec-1ff5590fc1ed.jpg,null,Link,V150,null,null,74,"Feb 12, 2024",2020,"Feb 12, 2024",IIN,Mārtiņš Tīmanis,6967
Air Void,VEAU-3052,WTG G10 230386@B@WTG G10 231102-36.31,Anomaly in Portal,B@WTG G10 231102,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,36.31,https://storage.googleapis.com/aip_prod_bucket/291bd1d8-81cf-40fc-b34b-a73263555bbc.jpg,https://storage.googleapis.com/aip_prod_bucket/291bd1d8-81cf-40fc-b34b-a73263555bbc.jpg,null,Link,V150,null,null,74,"Feb 12, 2024",2020,"Feb 12, 2024",IIN,Mārtiņš Tīmanis,6968
Air Void,VEAU-3052,WTG G09 230385@C@WTG G09 231124-39,Anomaly in Portal,C@WTG G09 231124,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,39,https://storage.googleapis.com/aip_prod_bucket/b10abb37-bf42-4503-9ccc-51b6968c5b34.jpg,https://storage.googleapis.com/aip_prod_bucket/b10abb37-bf42-4503-9ccc-51b6968c5b34.jpg,null,Link,V150,null,null,74,"Feb 12, 2024",2020,"Feb 12, 2024",IIN,Mārtiņš Tīmanis,6967
Air Void,VEAU-3052,WTG G10 230386@A@WTG G10 231104-37,Anomaly in Portal,A@WTG G10 231104,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,37,https://storage.googleapis.com/aip_prod_bucket/db134f9f-2f79-4b38-a6d7-1486cfa25f54.jpg,https://storage.googleapis.com/aip_prod_bucket/db134f9f-2f79-4b38-a6d7-1486cfa25f54.jpg,null,Link,V150,null,null,74,"Feb 12, 2024",2020,"Feb 12, 2024",IIN,Mārtiņš Tīmanis,6968
Air Void,VEAU-3052,WTG G10 230386@B@WTG G10 231102-34.56,Anomaly in Portal,B@WTG G10 231102,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,34.56,https://storage.googleapis.com/aip_prod_bucket/75245776-0b0c-446c-979f-0412d47d6d48.jpg,https://storage.googleapis.com/aip_prod_bucket/75245776-0b0c-446c-979f-0412d47d6d48.jpg,null,Link,V150,null,null,74,"Feb 12, 2024",2020,"Feb 12, 2024",IIN,Mārtiņš Tīmanis,6968
Air Void,VEAU-3052,WTG G09 230385@A@WTG G09 231123-37.91,Anomaly in Portal,A@WTG G09 231123,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,37.91,https://storage.googleapis.com/aip_prod_bucket/1b5c96b8-88ad-4433-ba33-2e1f2bca6266.jpg,https://storage.googleapis.com/aip_prod_bucket/1b5c96b8-88ad-4433-ba33-2e1f2bca6266.jpg,null,Link,V150,null,null,74,"Feb 12, 2024",2020,"Feb 12, 2024",IIN,Mārtiņš Tīmanis,6967
Air Void,VEAU-3052,WTG G10 230386@A@WTG G10 231104-38.80,Anomaly in Portal,A@WTG G10 231104,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,38.8,https://storage.googleapis.com/aip_prod_bucket/e6082ce9-dab2-49f7-8d2e-2e31aa3b590e.jpg,https://storage.googleapis.com/aip_prod_bucket/e6082ce9-dab2-49f7-8d2e-2e31aa3b590e.jpg,null,Link,V150,null,null,74,"Feb 12, 2024",2020,"Feb 12, 2024",IIN,Mārtiņš Tīmanis,6968
Air Void,VEAU-3052,WTG G09 230385@B@WTG G09 231125-36,Anomaly in Portal,B@WTG G09 231125,V150,CATEGORY 2,MID_1,PRESSURE_SIDE,36,https://storage.googleapis.com/aip_prod_bucket/213055c1-b440-4378-9a8b-2bd97e46c254.jpg,https://storage.googleapis.com/aip_prod_bucket/213055c1-b440-4378-9a8b-2bd97e46c254.jpg,null,Link,V150,null,null,74,"Feb 12, 2024",2020,"Feb 12, 2024",IIN,Mārtiņš Tīmanis,6967
Air Void,EGUS-2962,WTG L03 Prairie Hill@B@0330-11.7,Anomaly in Portal,B@0330,AW 68,CATEGORY 2,TRAILING_EDGE,PRESSURE_SIDE,11.7,https://storage.googleapis.com/aip_prod_bucket/51a6fb6e-febf-45b4-a7a3-747a09037bf1.jpg,https://storage.googleapis.com/aip_prod_bucket/51a6fb6e-febf-45b4-a7a3-747a09037bf1.jpg,null,Link,AW 140/3000,null,null,68,"Feb 9, 2024",2020,"Feb 9, 2024",IIN,Ivars Marhiļevičs,6363
Air Void,EGUS-2962,WTG L03 Prairie Hill@A@0339-41.4,Anomaly in Portal,A@0339,AW 68,CATEGORY 2,LEADING_EDGE,SUCTION_SIDE,41.4,https://storage.googleapis.com/aip_prod_bucket/eec8ac2c-dbc2-4d94-a955-6bee10ff067d.jpg,https://storage.googleapis.com/aip_prod_bucket/eec8ac2c-dbc2-4d94-a955-6bee10ff067d.jpg,null,Link,AW 140/3000,null,null,68,"Feb 9, 2024",2020,"Feb 9, 2024",IIN,Ivars Marhiļevičs,6363
